Secuencia	Es_conotoxina	Score
FASTA_3937	True	0.251777
FASTA_3938	True	0.174822
FASTA_3939	False	0.116671
FASTA_3940	False	0.082404
FASTA_3941	True	0.218237
FASTA_3942	False	0.121097
FASTA_3943	True	0.298956
FASTA_3944	True	0.252583
FASTA_3945	True	0.206683
FASTA_3946	False	0.164572
FASTA_3947	False	0.113465
FASTA_3948	True	0.315999
FASTA_3949	False	0.169116
FASTA_3950	False	0.093851
FASTA_3951	False	0.157769
FASTA_3952	True	0.213794
FASTA_3953	False	0.133326
FASTA_3954	False	0.128352
FASTA_3955	False	0.130780
FASTA_3956	True	0.209679
FASTA_3957	False	0.122720
FASTA_3958	False	0.166555
FASTA_3959	False	0.144704
FASTA_3960	True	0.252537
FASTA_3961	True	0.237794
FASTA_3962	False	0.125781
FASTA_3963	False	0.078874
FASTA_3964	False	0.137969
FASTA_3965	False	0.104400
FASTA_3966	False	0.147368
FASTA_3967	False	0.088593
FASTA_3968	True	0.260863
FASTA_3969	False	0.071879
FASTA_3970	True	0.386444
FASTA_3971	True	0.194246
FASTA_3972	False	0.091170
FASTA_3973	True	0.192175
FASTA_3974	False	0.157824
FASTA_3975	False	0.117567
FASTA_3976	True	0.194211
FASTA_3977	True	0.211191
FASTA_3978	False	0.163957
FASTA_3979	True	0.305153
FASTA_3980	False	0.136306
FASTA_3981	True	0.174815
FASTA_3982	False	0.110806
FASTA_3983	False	0.115358
FASTA_3984	False	0.164622
FASTA_3985	False	0.164264
FASTA_3986	True	0.180120
FASTA_3987	False	0.136647
FASTA_3988	True	0.199532
FASTA_3989	True	0.305253
FASTA_3990	False	0.154863
FASTA_3991	False	0.105759
FASTA_3992	False	0.141030
FASTA_3993	False	0.137397
FASTA_3994	False	0.075931
FASTA_3995	True	0.226180
FASTA_3996	False	0.171442
FASTA_3997	True	0.246872
FASTA_3998	True	0.306211
FASTA_3999	True	0.197770
FASTA_4000	False	0.169397
FASTA_4001	False	0.117790
FASTA_4002	True	0.204123
FASTA_4003	False	0.170675
FASTA_4004	True	0.234063
FASTA_4005	True	0.199968
FASTA_4006	True	0.257573
FASTA_4007	True	0.233173
FASTA_4008	False	0.072699
FASTA_4009	False	0.108746
FASTA_4010	False	0.137842
FASTA_4011	False	0.071650
FASTA_4012	True	0.205295
FASTA_4013	False	0.086408
FASTA_4014	True	0.204505
FASTA_4015	True	0.264916
FASTA_4016	False	0.169154
FASTA_4017	False	0.136156
FASTA_4018	False	0.118494
FASTA_4019	True	0.194409
FASTA_4020	False	0.168174
FASTA_4021	True	0.221628
FASTA_4022	True	0.188810
FASTA_4023	False	0.164599
FASTA_4024	False	0.095639
FASTA_4025	False	0.098821
FASTA_4026	False	0.158796
FASTA_4027	False	0.147513
FASTA_4028	False	0.108742
FASTA_4029	True	0.200255
FASTA_4030	True	0.266907
FASTA_4031	True	0.173253
FASTA_4032	True	0.207091
FASTA_4033	True	0.229983
FASTA_4034	True	0.328421
FASTA_4035	False	0.114233
FASTA_4036	True	0.217298
FASTA_4037	True	0.216936
FASTA_4038	False	0.168957
FASTA_4039	False	0.157824
FASTA_4040	True	0.215586
FASTA_4041	False	0.111469
FASTA_4042	False	0.077301
FASTA_4043	True	0.256888
FASTA_4044	True	0.230851
FASTA_4045	False	0.106360
FASTA_4046	True	0.269300
FASTA_4047	True	0.174091
FASTA_4048	False	0.148676
FASTA_4049	True	0.365034
FASTA_4050	False	0.164424
FASTA_4051	True	0.174852
FASTA_4052	True	0.183439
FASTA_4053	True	0.196101
FASTA_4054	True	0.221186
FASTA_4055	False	0.109669
FASTA_4056	True	0.315867
FASTA_4057	True	0.196061
FASTA_4058	False	0.117744
FASTA_4059	False	0.144440
FASTA_4060	False	0.170779
FASTA_4061	True	0.256301
FASTA_4062	True	0.225397
FASTA_4063	True	0.256301
FASTA_4064	True	0.285199
FASTA_4065	False	0.166121
FASTA_4066	True	0.252033
FASTA_4067	True	0.217664
FASTA_4068	True	0.197039
FASTA_4069	False	0.144520
FASTA_4070	True	0.224384
FASTA_4071	False	0.126938
FASTA_4072	True	0.349667
FASTA_4073	False	0.166979
FASTA_4074	False	0.156692
FASTA_4075	False	0.171221
FASTA_4076	False	0.169016
FASTA_4077	True	0.262139
FASTA_4078	False	0.139091
FASTA_4079	False	0.165746
FASTA_4080	False	0.132469
FASTA_4081	True	0.237517
FASTA_4082	True	0.203810
FASTA_4083	False	0.091260
FASTA_4084	False	0.077570
FASTA_4085	True	0.204318
FASTA_4086	True	0.182485
FASTA_4087	True	0.210667
FASTA_4088	False	0.136338
FASTA_4089	True	0.257009
FASTA_4090	False	0.154712
FASTA_4091	True	0.210197
FASTA_4092	True	0.275226
FASTA_4093	False	0.094308
FASTA_4094	True	0.185432
FASTA_4095	True	0.203547
FASTA_4096	False	0.132175
FASTA_4097	False	0.135011
FASTA_4098	True	0.217708
FASTA_4099	False	0.085651
FASTA_4100	True	0.305139
FASTA_4101	False	0.169095
FASTA_4102	False	0.137627
FASTA_4103	False	0.172541
FASTA_4104	True	0.251256
FASTA_4105	True	0.194676
FASTA_4106	False	0.078718
FASTA_4107	False	0.116210
FASTA_4108	True	0.175302
FASTA_4109	True	0.426471
FASTA_4110	False	0.147494
FASTA_4111	False	0.166165
FASTA_4112	True	0.250968
FASTA_4113	False	0.162646
FASTA_4114	True	0.285120
FASTA_4115	False	0.135598
FASTA_4116	True	0.267366
FASTA_4117	False	0.126989
FASTA_4118	False	0.160391
FASTA_4119	False	0.139147
FASTA_4120	False	0.160949
FASTA_4121	True	0.194666
FASTA_4122	False	0.152354
FASTA_4123	False	0.162238
FASTA_4124	False	0.162956
FASTA_4125	True	0.304195
FASTA_4126	False	0.130795
FASTA_4127	True	0.173737
FASTA_4128	False	0.142856
FASTA_4129	True	0.256241
FASTA_4130	True	0.188734
FASTA_4131	False	0.104325
FASTA_4132	True	0.178407
FASTA_4133	False	0.170880
FASTA_4134	True	0.231134
FASTA_4135	True	0.191881
FASTA_4136	True	0.247485
FASTA_4137	True	0.206723
FASTA_4138	False	0.072408
FASTA_4139	False	0.158796
FASTA_4140	False	0.120892
FASTA_4141	False	0.170661
FASTA_4142	False	0.145351
FASTA_4143	False	0.144150
FASTA_4144	True	0.320644
FASTA_4145	True	0.180212
FASTA_4146	False	0.129643
FASTA_4147	False	0.081583
FASTA_4148	True	0.176070
FASTA_4149	False	0.072659
FASTA_4150	False	0.158689
FASTA_4151	False	0.158224
FASTA_4152	False	0.131993
FASTA_4153	True	0.173842
FASTA_4154	False	0.151049
FASTA_4155	True	0.298602
FASTA_4156	False	0.140648
FASTA_4157	False	0.147671
FASTA_4158	False	0.137864
FASTA_4159	True	0.173821
FASTA_4160	True	0.279405
FASTA_4161	True	0.177800
FASTA_4162	True	0.236966
FASTA_4163	True	0.207006
FASTA_4164	False	0.140808
FASTA_4165	True	0.188679
FASTA_4166	False	0.083463
FASTA_4167	False	0.098715
FASTA_4168	False	0.132595
FASTA_4169	False	0.111575
FASTA_4170	False	0.123172
FASTA_4171	False	0.161881
FASTA_4172	True	0.217169
FASTA_4173	True	0.261128
FASTA_4174	True	0.216534
FASTA_4175	True	0.338745
FASTA_4176	True	0.337128
FASTA_4177	False	0.101881
FASTA_4178	True	0.228551
FASTA_4179	True	0.191189
FASTA_4180	True	0.221455
FASTA_4181	False	0.169119
FASTA_4182	False	0.150056
FASTA_4183	False	0.139372
FASTA_4184	False	0.087000
FASTA_4185	False	0.127027
FASTA_4186	False	0.095686
FASTA_4187	True	0.178125
FASTA_4188	True	0.186043
FASTA_4189	False	0.122090
FASTA_4190	True	0.176070
FASTA_4191	False	0.142756
FASTA_4192	True	0.195945
FASTA_4193	True	0.256740
FASTA_4194	True	0.179931
FASTA_4195	False	0.101275
FASTA_4196	False	0.166753
FASTA_4197	True	0.186244
FASTA_4198	False	0.157743
FASTA_4199	False	0.138003
FASTA_4200	False	0.165628
FASTA_4201	False	0.171266
FASTA_4202	False	0.164308
FASTA_4203	False	0.133363
FASTA_4204	True	0.224887
FASTA_4205	False	0.094240
FASTA_4206	True	0.229238
FASTA_4207	True	0.285663
FASTA_4208	True	0.220527
FASTA_4209	False	0.137848
FASTA_4210	True	0.191701
FASTA_4211	True	0.203170
FASTA_4212	False	0.144424
FASTA_4213	True	0.199349
FASTA_4214	True	0.177952
FASTA_4215	True	0.218237
FASTA_4216	False	0.099201
FASTA_4217	False	0.137612
FASTA_4218	True	0.211066
FASTA_4219	True	0.210626
FASTA_4220	False	0.101561
FASTA_4221	True	0.260782
FASTA_4222	False	0.129593
FASTA_4223	False	0.163886
FASTA_4224	False	0.101064
FASTA_4225	False	0.106034
FASTA_4226	False	0.157716
FASTA_4227	False	0.139674
FASTA_4228	False	0.154016
FASTA_4229	True	0.188999
FASTA_4230	True	0.177729
FASTA_4231	True	0.255831
FASTA_4232	False	0.137632
FASTA_4233	True	0.217388
FASTA_4234	True	0.235141
FASTA_4235	False	0.084950
FASTA_4236	False	0.156776
FASTA_4237	True	0.315503
FASTA_4238	False	0.073841
FASTA_4239	False	0.147329
FASTA_4240	False	0.082778
FASTA_4241	True	0.427670
FASTA_4242	False	0.097068
FASTA_4243	False	0.156483
FASTA_4244	True	0.196775
FASTA_4245	True	0.291412
FASTA_4246	False	0.164475
FASTA_4247	False	0.105413
FASTA_4248	False	0.129434
FASTA_4249	True	0.231028
FASTA_4250	False	0.134767
FASTA_4251	False	0.153062
FASTA_4252	True	0.178209
FASTA_4253	True	0.376335
FASTA_4254	True	0.207715
FASTA_4255	True	0.242034
FASTA_4256	False	0.149368
FASTA_4257	False	0.135072
FASTA_4258	False	0.146905
FASTA_4259	False	0.105244
FASTA_4260	False	0.099454
FASTA_4261	False	0.097568
FASTA_4262	True	0.192977
FASTA_4263	True	0.221328
FASTA_4264	False	0.118279
FASTA_4265	False	0.104910
FASTA_4266	False	0.133880
FASTA_4267	False	0.092395
FASTA_4268	False	0.168616
FASTA_4269	True	0.214651
FASTA_4270	False	0.161739
FASTA_4271	False	0.171141
FASTA_4272	True	0.221134
FASTA_4273	True	0.261550
FASTA_4274	False	0.107365
FASTA_4275	True	0.212045
FASTA_4276	True	0.235141
FASTA_4277	False	0.073746
FASTA_4278	True	0.217313
FASTA_4279	False	0.109815
FASTA_4280	False	0.162009
FASTA_4281	True	0.208520
FASTA_4282	False	0.170193
FASTA_4283	False	0.141135
FASTA_4284	False	0.161749
FASTA_4285	False	0.155187
FASTA_4286	True	0.237794
FASTA_4287	True	0.202432
FASTA_4288	True	0.189355
FASTA_4289	False	0.110620
FASTA_4290	False	0.160962
FASTA_4291	True	0.175809
FASTA_4292	True	0.213266
FASTA_4293	True	0.193076
FASTA_4294	True	0.179657
FASTA_4295	False	0.124419
FASTA_4296	True	0.178351
FASTA_4297	True	0.265059
FASTA_4298	True	0.238706
FASTA_4299	True	0.237891
FASTA_4300	False	0.133610
FASTA_4301	False	0.138791
FASTA_4302	True	0.320879
FASTA_4303	False	0.119284
FASTA_4304	False	0.091435
FASTA_4305	False	0.156060
FASTA_4306	False	0.162294
FASTA_4307	True	0.203371
FASTA_4308	True	0.193041
FASTA_4309	True	0.214349
FASTA_4310	True	0.389146
FASTA_4311	True	0.211236
FASTA_4312	False	0.111952
FASTA_4313	True	0.214463
FASTA_4314	True	0.243029
FASTA_4315	False	0.109747
FASTA_4316	False	0.152593
FASTA_4317	False	0.146354
FASTA_4318	False	0.104382
FASTA_4319	True	0.194440
FASTA_4320	True	0.373765
FASTA_4321	False	0.108445
FASTA_4322	False	0.121324
FASTA_4323	False	0.122682
FASTA_4324	True	0.191729
FASTA_4325	False	0.074121
FASTA_4326	True	0.178258
FASTA_4327	True	0.177201
FASTA_4328	True	0.189042
FASTA_4329	True	0.194537
FASTA_4330	False	0.115672
FASTA_4331	True	0.203792
FASTA_4332	True	0.242420
FASTA_4333	True	0.228617
FASTA_4334	False	0.124242
FASTA_4335	True	0.225629
FASTA_4336	False	0.162198
FASTA_4337	False	0.104351
FASTA_4338	True	0.241487
FASTA_4339	True	0.229505
FASTA_4340	True	0.235045
FASTA_4341	True	0.228842
FASTA_4342	False	0.152168
FASTA_4343	False	0.116450
FASTA_4344	False	0.152613
FASTA_4345	True	0.212532
FASTA_4346	True	0.220447
FASTA_4347	False	0.152220
FASTA_4348	False	0.129032
FASTA_4349	False	0.088091
FASTA_4350	True	0.185423
FASTA_4351	False	0.140598
FASTA_4352	True	0.180990
FASTA_4353	False	0.172504
FASTA_4354	True	0.199599
FASTA_4355	False	0.160152
FASTA_4356	True	0.243021
FASTA_4357	False	0.124199
FASTA_4358	False	0.083482
FASTA_4359	True	0.311958
FASTA_4360	True	0.311958
FASTA_4361	False	0.162020
FASTA_4362	True	0.185957
FASTA_4363	True	0.173175
FASTA_4364	True	0.217861
FASTA_4365	True	0.200200
FASTA_4366	False	0.168758
FASTA_4367	False	0.168993
FASTA_4368	True	0.262438
FASTA_4369	True	0.234110
FASTA_4370	True	0.266241
FASTA_4371	False	0.088743
FASTA_4372	True	0.192117
FASTA_4373	True	0.303742
FASTA_4374	False	0.133312
FASTA_4375	False	0.149478
FASTA_4376	False	0.171370
FASTA_4377	False	0.166384
FASTA_4378	True	0.194601
FASTA_4379	False	0.133619
FASTA_4380	True	0.217131
FASTA_4381	True	0.234080
FASTA_4382	False	0.108709
FASTA_4383	True	0.203810
FASTA_4384	False	0.129353
FASTA_4385	False	0.139729
FASTA_4386	False	0.129353
FASTA_4387	False	0.118242
FASTA_4388	True	0.297526
FASTA_4389	False	0.122681
FASTA_4390	False	0.074694
FASTA_4391	True	0.180481
FASTA_4392	True	0.203026
FASTA_4393	False	0.145727
FASTA_4394	False	0.103553
FASTA_4395	False	0.137791
FASTA_4396	False	0.147475
FASTA_4397	True	0.304195
FASTA_4398	True	0.247001
FASTA_4399	True	0.177813
FASTA_4400	False	0.132452
FASTA_4401	True	0.230054
FASTA_4402	True	0.220639
FASTA_4403	True	0.340782
FASTA_4404	True	0.194156
FASTA_4405	True	0.193095
FASTA_4406	True	0.266544
FASTA_4407	True	0.268637
FASTA_4408	False	0.086065
FASTA_4409	True	0.275245
FASTA_4410	False	0.122133
FASTA_4411	False	0.139303
FASTA_4412	False	0.126052
FASTA_4413	False	0.132252
FASTA_4414	False	0.149170
FASTA_4415	False	0.120079
FASTA_4416	True	0.203696
FASTA_4417	False	0.172638
FASTA_4418	True	0.221052
FASTA_4419	True	0.218482
FASTA_4420	False	0.154210
FASTA_4421	False	0.075118
FASTA_4422	False	0.121798
FASTA_4423	False	0.131249
FASTA_4424	False	0.151122
FASTA_4425	False	0.142190
FASTA_4426	True	0.241467
FASTA_4427	False	0.132525
FASTA_4428	False	0.171078
FASTA_4429	False	0.126742
FASTA_4430	True	0.210055
FASTA_4431	True	0.213524
FASTA_4432	False	0.132593
FASTA_4433	True	0.232620
FASTA_4434	False	0.164059
FASTA_4435	False	0.168708
FASTA_4436	False	0.092540
FASTA_4437	True	0.221263
FASTA_4438	False	0.101111
FASTA_4439	True	0.257391
FASTA_4440	False	0.136145
FASTA_4441	True	0.214027
FASTA_4442	True	0.273300
FASTA_4443	False	0.156407
FASTA_4444	True	0.251896
FASTA_4445	True	0.206873
FASTA_4446	True	0.266890
FASTA_4447	False	0.095221
FASTA_4448	True	0.214822
FASTA_4449	True	0.180772
FASTA_4450	True	0.235232
FASTA_4451	False	0.090742
FASTA_4452	False	0.117459
FASTA_4453	True	0.291195
FASTA_4454	True	0.210245
FASTA_4455	True	0.297471
FASTA_4456	False	0.143647
FASTA_4457	True	0.218321
FASTA_4458	False	0.087995
FASTA_4459	False	0.083792
FASTA_4460	False	0.105250
FASTA_4461	False	0.100973
FASTA_4462	True	0.210045
FASTA_4463	True	0.304195
FASTA_4464	True	0.191595
FASTA_4465	True	0.248752
FASTA_4466	False	0.120060
FASTA_4467	True	0.225439
FASTA_4468	False	0.077756
FASTA_4469	True	0.233728
FASTA_4470	True	0.298681
FASTA_4471	False	0.117625
FASTA_4472	False	0.126817
FASTA_4473	False	0.169248
FASTA_4474	True	0.231287
FASTA_4475	False	0.129275
FASTA_4476	False	0.139183
FASTA_4477	True	0.366649
FASTA_4478	True	0.191359
FASTA_4479	False	0.111564
FASTA_4480	False	0.094731
FASTA_4481	True	0.286208
FASTA_4482	True	0.246486
FASTA_4483	True	0.359239
FASTA_4484	True	0.252059
FASTA_4485	False	0.092289
FASTA_4486	True	0.191525
FASTA_4487	True	0.192262
FASTA_4488	False	0.127989
FASTA_4489	False	0.166173
FASTA_4490	True	0.185728
FASTA_4491	True	0.206869
FASTA_4492	True	0.235597
FASTA_4493	False	0.110605
FASTA_4494	False	0.103503
FASTA_4495	False	0.075810
FASTA_4496	True	0.173510
FASTA_4497	True	0.220953
FASTA_4498	False	0.170096
FASTA_4499	True	0.174991
FASTA_4500	False	0.159320
FASTA_4501	True	0.284761
FASTA_4502	False	0.084512
FASTA_4503	False	0.132176
FASTA_4504	True	0.261788
FASTA_4505	True	0.364327
FASTA_4506	True	0.191582
FASTA_4507	False	0.112517
FASTA_4508	True	0.194388
FASTA_4509	True	0.304195
FASTA_4510	True	0.337802
FASTA_4511	False	0.092012
FASTA_4512	False	0.095710
FASTA_4513	True	0.251643
FASTA_4514	True	0.196854
FASTA_4515	True	0.251497
FASTA_4516	False	0.171356
FASTA_4517	True	0.225183
FASTA_4518	False	0.123809
FASTA_4519	True	0.252523
FASTA_4520	False	0.162430
FASTA_4521	True	0.175821
FASTA_4522	False	0.087765
FASTA_4523	False	0.108636
FASTA_4524	False	0.166015
FASTA_4525	True	0.203355
FASTA_4526	False	0.160199
FASTA_4527	False	0.083255
FASTA_4528	True	0.183211
FASTA_4529	False	0.154609
FASTA_4530	True	0.202134
FASTA_4531	True	0.206717
FASTA_4532	False	0.154545
FASTA_4533	False	0.083210
FASTA_4534	False	0.108768
FASTA_4535	False	0.155038
FASTA_4536	False	0.131988
FASTA_4537	True	0.194330
FASTA_4538	False	0.128776
FASTA_4539	True	0.186732
FASTA_4540	True	0.183226
FASTA_4541	True	0.293897
FASTA_4542	False	0.097312
FASTA_4543	True	0.213326
FASTA_4544	True	0.214078
FASTA_4545	False	0.154343
FASTA_4546	False	0.092852
FASTA_4547	False	0.172363
FASTA_4548	False	0.127057
FASTA_4549	False	0.161706
FASTA_4550	True	0.183508
FASTA_4551	False	0.110604
FASTA_4552	True	0.175785
FASTA_4553	False	0.154179
FASTA_4554	False	0.164405
FASTA_4555	False	0.102576
FASTA_4556	False	0.100112
FASTA_4557	True	0.293897
FASTA_4558	True	0.191418
FASTA_4559	True	0.367067
FASTA_4560	False	0.159931
FASTA_4561	True	0.272614
FASTA_4562	False	0.153957
FASTA_4563	False	0.169798
FASTA_4564	False	0.124130
FASTA_4565	False	0.166686
FASTA_4566	False	0.150276
FASTA_4567	True	0.401549
FASTA_4568	False	0.158203
FASTA_4569	False	0.106657
FASTA_4570	False	0.142507
FASTA_4571	False	0.116490
FASTA_4572	False	0.134625
FASTA_4573	True	0.210622
FASTA_4574	True	0.246830
FASTA_4575	False	0.100434
FASTA_4576	False	0.129462
FASTA_4577	True	0.209987
FASTA_4578	True	0.203751
FASTA_4579	True	0.259011
FASTA_4580	True	0.214336
FASTA_4581	True	0.219257
FASTA_4582	True	0.278263
FASTA_4583	False	0.103029
FASTA_4584	True	0.224774
FASTA_4585	True	0.250814
FASTA_4586	True	0.205595
FASTA_4587	False	0.094369
FASTA_4588	True	0.237515
FASTA_4589	True	0.204974
FASTA_4590	True	0.229355
FASTA_4591	False	0.134853
FASTA_4592	False	0.137593
FASTA_4593	False	0.076425
FASTA_4594	False	0.137593
FASTA_4595	True	0.803897
FASTA_4596	True	0.197095
FASTA_4597	True	0.204036
FASTA_4598	False	0.129630
FASTA_4599	True	0.193367
FASTA_4600	True	0.278577
FASTA_4601	False	0.129606
FASTA_4602	True	0.313069
FASTA_4603	True	0.293934
FASTA_4604	False	0.152996
FASTA_4605	True	0.203581
FASTA_4606	False	0.076886
FASTA_4607	True	0.183156
FASTA_4608	True	0.234063
FASTA_4609	False	0.158688
FASTA_4610	True	0.233450
FASTA_4611	False	0.137556
FASTA_4612	False	0.108931
FASTA_4613	True	0.236960
FASTA_4614	False	0.118174
FASTA_4615	True	0.190990
FASTA_4616	False	0.118671
FASTA_4617	False	0.145355
FASTA_4618	True	0.267011
FASTA_4619	False	0.156084
FASTA_4620	True	0.208417
FASTA_4621	True	0.244203
FASTA_4622	False	0.090888
FASTA_4623	True	0.218286
FASTA_4624	True	0.207009
FASTA_4625	False	0.111772
FASTA_4626	False	0.107571
FASTA_4627	True	0.197648
FASTA_4628	False	0.101858
FASTA_4629	True	0.273560
FASTA_4630	False	0.129446
FASTA_4631	False	0.096813
FASTA_4632	True	0.290818
FASTA_4633	True	0.272685
FASTA_4634	True	0.179681
FASTA_4635	True	0.217308
FASTA_4636	True	0.241465
FASTA_4637	True	0.191779
FASTA_4638	True	0.223081
FASTA_4639	False	0.076587
FASTA_4640	True	0.202114
FASTA_4641	False	0.166015
FASTA_4642	True	0.211450
FASTA_4643	True	0.177193
FASTA_4644	True	0.244100
FASTA_4645	False	0.162696
FASTA_4646	True	0.295219
FASTA_4647	True	0.285844
FASTA_4648	True	0.214263
FASTA_4649	True	0.177813
FASTA_4650	True	0.331712
FASTA_4651	True	0.225868
FASTA_4652	False	0.147299
FASTA_4653	True	0.273335
FASTA_4654	False	0.077088
FASTA_4655	False	0.122427
FASTA_4656	True	0.241344
FASTA_4657	False	0.171179
FASTA_4658	True	0.188838
FASTA_4659	True	0.191318
FASTA_4660	False	0.089231
FASTA_4661	False	0.156764
FASTA_4662	True	0.197117
FASTA_4663	False	0.111512
FASTA_4664	True	0.261517
FASTA_4665	False	0.136445
FASTA_4666	False	0.137891
FASTA_4667	True	0.202141
FASTA_4668	False	0.094608
FASTA_4669	False	0.134711
FASTA_4670	False	0.128350
FASTA_4671	False	0.130961
FASTA_4672	False	0.168700
FASTA_4673	False	0.112607
FASTA_4674	False	0.125501
FASTA_4675	True	0.203407
FASTA_4676	True	0.217308
FASTA_4677	False	0.077176
FASTA_4678	True	0.273217
FASTA_4679	False	0.154817
FASTA_4680	True	0.220391
FASTA_4681	True	0.217476
FASTA_4682	False	0.129700
FASTA_4683	False	0.114178
FASTA_4684	True	0.269695
FASTA_4685	True	0.173400
FASTA_4686	False	0.170844
FASTA_4687	True	0.349449
FASTA_4688	False	0.085983
FASTA_4689	False	0.118780
FASTA_4690	False	0.154428
FASTA_4691	True	0.213934
FASTA_4692	False	0.154673
FASTA_4693	True	0.251754
FASTA_4694	False	0.170462
FASTA_4695	True	0.329052
FASTA_4696	True	0.183441
FASTA_4697	True	0.182809
FASTA_4698	False	0.112243
FASTA_4699	False	0.122159
FASTA_4700	False	0.111565
FASTA_4701	False	0.137395
FASTA_4702	True	0.206905
FASTA_4703	False	0.168710
FASTA_4704	False	0.145797
FASTA_4705	False	0.082916
FASTA_4706	False	0.110604
FASTA_4707	False	0.162585
FASTA_4708	False	0.097183
FASTA_4709	False	0.138461
FASTA_4710	False	0.109740
FASTA_4711	True	0.326357
FASTA_4712	True	0.201261
FASTA_4713	True	0.228778
FASTA_4714	True	0.279926
FASTA_4715	False	0.152173
FASTA_4716	True	0.242043
FASTA_4717	True	0.202152
FASTA_4718	True	0.201207
FASTA_4719	False	0.139177
FASTA_4720	False	0.171279
FASTA_4721	False	0.166408
FASTA_4722	False	0.126994
FASTA_4723	True	0.199965
FASTA_4724	True	0.256356
FASTA_4725	False	0.104340
FASTA_4726	False	0.133360
FASTA_4727	True	0.210590
FASTA_4728	True	0.285255
FASTA_4729	False	0.077768
FASTA_4730	True	0.176427
FASTA_4731	False	0.154350
FASTA_4732	False	0.145744
FASTA_4733	False	0.145744
FASTA_4734	True	0.225470
FASTA_4735	True	0.191616
FASTA_4736	True	0.216971
FASTA_4737	True	0.200901
FASTA_4738	False	0.109619
FASTA_4739	False	0.144459
FASTA_4740	False	0.145161
FASTA_4741	False	0.154424
FASTA_4742	False	0.116609
FASTA_4743	True	0.278842
FASTA_4744	True	0.217212
FASTA_4745	False	0.128609
FASTA_4746	True	0.200413
FASTA_4747	True	0.217311
FASTA_4748	True	0.261837
FASTA_4749	True	0.246731
FASTA_4750	True	0.183622
FASTA_4751	False	0.147994
FASTA_4752	False	0.129605
FASTA_4753	True	0.246599
FASTA_4754	False	0.107760
FASTA_4755	False	0.144389
FASTA_4756	True	0.229114
FASTA_4757	False	0.145362
FASTA_4758	True	0.233468
FASTA_4759	True	0.278808
FASTA_4760	True	0.188637
FASTA_4761	True	0.268434
FASTA_4762	False	0.082934
FASTA_4763	True	0.176351
FASTA_4764	True	0.180536
FASTA_4765	False	0.111237
FASTA_4766	False	0.104351
FASTA_4767	False	0.107230
FASTA_4768	True	0.178168
